Protocol Logger Mode,
**************************************************************************************,
,
Project,_________________________________,,,,Date:,
,_________________________________,,,,______________________,,
,
Installation,_________________________________,
,_________________________________,
,
Contact,_________________________________,,,,Job Number,
,_________________________________,,,,______________________,

**************************************************************************************,
,
Measurement Information,
,
Application:,,Logger Mode,
Date/Time:,,02/09/2018,0:04:51,
Interval:,,1,s,
Measured Points:,,599,
Start Time:,,02/08/2018,23:54:52,
Stop Time:,,02/09/2018,0:04:50,
Measuring Duration:,,00:09:58,
Ambient Pressure:,,1013.00,hPa,
,
**************************************************************************************,
,
Device and Probe Information,
,
Instrument Name:,,testo 440 dP,
Instrument Serial No.:,,84518788,
Firmware Verison:,,V 1.0.8,
,
Probe:,,06359532,
Serial No. Probe:,,21563920,
,
**************************************************************************************,
,
Measurement Data,
,,,,,
,,,m/s [920],hPa [788],
Mean,,,3.8,0.02,
Max,,,5.5,0.04,
Min,,,0.6,0.01,
,
Measured Points,Date,Time,m/s [920],hPa [788],
34,02/08/2018,23:55:25,5.4,0.02,
35,02/08/2018,23:55:26,4.8,0.02,
36,02/08/2018,23:55:27,5.0,0.01,
37,02/08/2018,23:55:28,4.9,0.02,
38,02/08/2018,23:55:29,3.9,0.02,
39,02/08/2018,23:55:30,4.4,0.02,
40,02/08/2018,23:55:31,2.6,0.01,
41,02/08/2018,23:55:32,3.0,0.02,
42,02/08/2018,23:55:33,3.5,0.01,
43,02/08/2018,23:55:34,2.9,0.02,
44,02/08/2018,23:55:35,2.6,0.01,
45,02/08/2018,23:55:36,4.0,0.02,
46,02/08/2018,23:55:37,4.7,0.02,
47,02/08/2018,23:55:38,4.7,0.02,
48,02/08/2018,23:55:39,3.4,0.02,
49,02/08/2018,23:55:40,4.2,0.02,
50,02/08/2018,23:55:41,5.0,0.02,
51,02/08/2018,23:55:42,4.4,0.02,
52,02/08/2018,23:55:43,3.3,0.02,
53,02/08/2018,23:55:44,2.7,0.02,
54,02/08/2018,23:55:45,4.5,0.01,
55,02/08/2018,23:55:46,4.6,0.02,
56,02/08/2018,23:55:47,4.1,0.03,
57,02/08/2018,23:55:48,3.7,0.02,
58,02/08/2018,23:55:49,4.7,0.02,
59,02/08/2018,23:55:50,4.1,0.02,
60,02/08/2018,23:55:51,2.8,0.03,
61,02/08/2018,23:55:52,2.0,0.03,
62,02/08/2018,23:55:53,3.4,0.02,
63,02/08/2018,23:55:54,3.4,0.02,
64,02/08/2018,23:55:55,4.0,0.02,
65,02/08/2018,23:55:56,5.3,0.02,
66,02/08/2018,23:55:57,4.9,0.02,
67,02/08/2018,23:55:58,3.5,0.02,
68,02/08/2018,23:55:59,3.6,0.02,
69,02/08/2018,23:56:00,3.8,0.02,
70,02/08/2018,23:56:01,5.1,0.02,
71,02/08/2018,23:56:02,5.1,0.01,
72,02/08/2018,23:56:03,4.9,0.02,
73,02/08/2018,23:56:04,2.8,0.02,
74,02/08/2018,23:56:05,2.8,0.02,
75,02/08/2018,23:56:06,5.5,0.02,
76,02/08/2018,23:56:07,4.7,0.03,
77,02/08/2018,23:56:08,3.8,0.02,
78,02/08/2018,23:56:09,2.3,0.02,
79,02/08/2018,23:56:10,2.7,0.02,
80,02/08/2018,23:56:11,3.4,0.01,
81,02/08/2018,23:56:12,3.3,0.01,
82,02/08/2018,23:56:13,2.6,0.02,
83,02/08/2018,23:56:14,4.1,0.02,
84,02/08/2018,23:56:15,4.7,0.02,
85,02/08/2018,23:56:16,2.8,0.01,
86,02/08/2018,23:56:17,2.5,0.02,
87,02/08/2018,23:56:18,4.8,0.02,
88,02/08/2018,23:56:19,3.6,0.02,
89,02/08/2018,23:56:20,4.1,0.02,
90,02/08/2018,23:56:21,4.1,0.01,
91,02/08/2018,23:56:22,3.9,0.02,
92,02/08/2018,23:56:23,4.7,0.02,
93,02/08/2018,23:56:24,4.0,0.02,
94,02/08/2018,23:56:25,4.3,0.01,
95,02/08/2018,23:56:26,3.4,0.02,
96,02/08/2018,23:56:27,3.0,0.02,
97,02/08/2018,23:56:28,2.4,0.02,
98,02/08/2018,23:56:29,5.1,0.02,
99,02/08/2018,23:56:30,4.5,0.03,
100,02/08/2018,23:56:31,5.1,0.02,
101,02/08/2018,23:56:32,5.5,0.02,
102,02/08/2018,23:56:33,5.0,0.02,
103,02/08/2018,23:56:34,4.0,0.02,
104,02/08/2018,23:56:35,5.1,0.02,
105,02/08/2018,23:56:36,3.3,0.02,
106,02/08/2018,23:56:37,5.3,0.02,
107,02/08/2018,23:56:38,2.7,0.02,
108,02/08/2018,23:56:39,4.0,0.02,
109,02/08/2018,23:56:40,4.3,0.03,
110,02/08/2018,23:56:41,4.8,0.03,
111,02/08/2018,23:56:42,4.6,0.02,
112,02/08/2018,23:56:43,4.3,0.01,
113,02/08/2018,23:56:44,3.5,0.02,
114,02/08/2018,23:56:45,3.7,0.02,
115,02/08/2018,23:56:46,4.0,0.02,
116,02/08/2018,23:56:47,3.9,0.03,
117,02/08/2018,23:56:48,4.1,0.02,
118,02/08/2018,23:56:49,3.4,0.03,
119,02/08/2018,23:56:50,3.2,0.02,
120,02/08/2018,23:56:51,3.7,0.02,
121,02/08/2018,23:56:52,4.5,0.03,
122,02/08/2018,23:56:53,5.1,0.02,
123,02/08/2018,23:56:54,4.1,0.02,
124,02/08/2018,23:56:55,3.7,0.02,
125,02/08/2018,23:56:56,2.9,0.02,
126,02/08/2018,23:56:57,4.7,0.02,
127,02/08/2018,23:56:58,3.8,0.02,
128,02/08/2018,23:56:59,4.5,0.02,
129,02/08/2018,23:57:00,4.3,0.02,
130,02/08/2018,23:57:01,3.3,0.02,
131,02/08/2018,23:57:02,4.7,0.02,
132,02/08/2018,23:57:03,4.9,0.02,
133,02/08/2018,23:57:04,4.5,0.01,
134,02/08/2018,23:57:05,4.0,0.02,
135,02/08/2018,23:57:06,4.1,0.02,
136,02/08/2018,23:57:07,4.6,0.02,
137,02/08/2018,23:57:08,3.3,0.02,
138,02/08/2018,23:57:09,3.3,0.02,
139,02/08/2018,23:57:10,2.9,0.03,
140,02/08/2018,23:57:11,3.5,0.03,
141,02/08/2018,23:57:12,2.8,0.03,
142,02/08/2018,23:57:13,3.5,0.02,
143,02/08/2018,23:57:14,3.2,0.02,
144,02/08/2018,23:57:15,3.7,0.02,
145,02/08/2018,23:57:16,4.3,0.02,
146,02/08/2018,23:57:17,2.8,0.02,
147,02/08/2018,23:57:18,4.0,0.02,
148,02/08/2018,23:57:19,4.1,0.02,
149,02/08/2018,23:57:20,3.7,0.03,
150,02/08/2018,23:57:21,4.5,0.02,
151,02/08/2018,23:57:22,3.6,0.02,
152,02/08/2018,23:57:23,2.8,0.02,
153,02/08/2018,23:57:24,2.2,0.03,
154,02/08/2018,23:57:25,3.5,0.03,
155,02/08/2018,23:57:26,4.1,0.03,
156,02/08/2018,23:57:27,4.3,0.03,
157,02/08/2018,23:57:28,3.7,0.03,
158,02/08/2018,23:57:29,3.7,0.02,
159,02/08/2018,23:57:30,5.3,0.03,
160,02/08/2018,23:57:31,4.9,0.02,
161,02/08/2018,23:57:32,3.5,0.02,
162,02/08/2018,23:57:33,3.9,0.02,
163,02/08/2018,23:57:34,3.5,0.01,
164,02/08/2018,23:57:35,2.7,0.02,
165,02/08/2018,23:57:36,2.5,0.02,
166,02/08/2018,23:57:37,4.0,0.02,
167,02/08/2018,23:57:38,3.5,0.02,
168,02/08/2018,23:57:39,5.1,0.02,
169,02/08/2018,23:57:40,4.2,0.02,
170,02/08/2018,23:57:41,3.8,0.02,
171,02/08/2018,23:57:42,4.7,0.02,
172,02/08/2018,23:57:43,4.7,0.03,
173,02/08/2018,23:57:44,3.7,0.02,
174,02/08/2018,23:57:45,4.7,0.02,
175,02/08/2018,23:57:46,3.4,0.02,
176,02/08/2018,23:57:47,4.1,0.03,
177,02/08/2018,23:57:48,2.2,0.03,
178,02/08/2018,23:57:49,3.2,0.02,
179,02/08/2018,23:57:50,4.5,0.02,
180,02/08/2018,23:57:51,4.2,0.01,
181,02/08/2018,23:57:52,4.0,0.02,
182,02/08/2018,23:57:53,2.5,0.01,
183,02/08/2018,23:57:54,2.1,0.02,
184,02/08/2018,23:57:55,2.9,0.01,
185,02/08/2018,23:57:56,2.6,0.01,
186,02/08/2018,23:57:57,2.5,0.01,
187,02/08/2018,23:57:58,4.3,0.03,
188,02/08/2018,23:57:59,4.1,0.03,
189,02/08/2018,23:58:00,4.0,0.02,
190,02/08/2018,23:58:01,2.9,0.02,
191,02/08/2018,23:58:02,2.7,0.02,
192,02/08/2018,23:58:03,3.2,0.02,
193,02/08/2018,23:58:04,4.9,0.02,
194,02/08/2018,23:58:05,4.2,0.02,
195,02/08/2018,23:58:06,4.7,0.02,
196,02/08/2018,23:58:07,4.4,0.01,
197,02/08/2018,23:58:08,4.6,0.01,
198,02/08/2018,23:58:09,3.7,0.02,
199,02/08/2018,23:58:10,3.3,0.02,
200,02/08/2018,23:58:11,4.7,0.01,
201,02/08/2018,23:58:12,4.8,0.02,
202,02/08/2018,23:58:13,5.1,0.02,
203,02/08/2018,23:58:14,5.0,0.02,
204,02/08/2018,23:58:15,4.1,0.02,
205,02/08/2018,23:58:16,4.9,0.03,
206,02/08/2018,23:58:17,3.8,0.02,
207,02/08/2018,23:58:18,4.7,0.02,
208,02/08/2018,23:58:19,4.7,0.02,
209,02/08/2018,23:58:20,3.5,0.02,
210,02/08/2018,23:58:21,4.4,0.02,
211,02/08/2018,23:58:22,2.8,0.02,
212,02/08/2018,23:58:23,4.6,0.02,
213,02/08/2018,23:58:24,4.6,0.02,
214,02/08/2018,23:58:25,3.3,0.01,
215,02/08/2018,23:58:26,4.3,0.03,
216,02/08/2018,23:58:27,2.9,0.03,
217,02/08/2018,23:58:28,3.8,0.03,
218,02/08/2018,23:58:29,3.9,0.03,
219,02/08/2018,23:58:30,3.9,0.02,
220,02/08/2018,23:58:31,5.0,0.02,
221,02/08/2018,23:58:32,2.2,0.03,
222,02/08/2018,23:58:33,3.4,0.03,
223,02/08/2018,23:58:34,4.3,0.02,
224,02/08/2018,23:58:35,3.5,0.02,
225,02/08/2018,23:58:36,5.2,0.02,
226,02/08/2018,23:58:37,4.0,0.03,
227,02/08/2018,23:58:38,4.0,0.02,
228,02/08/2018,23:58:39,4.8,0.02,
229,02/08/2018,23:58:40,5.2,0.02,
230,02/08/2018,23:58:41,3.3,0.02,
231,02/08/2018,23:58:42,3.2,0.02,
232,02/08/2018,23:58:43,3.0,0.02,
233,02/08/2018,23:58:44,3.4,0.02,
234,02/08/2018,23:58:45,4.8,0.02,
235,02/08/2018,23:58:46,3.9,0.02,
236,02/08/2018,23:58:47,4.2,0.03,
237,02/08/2018,23:58:48,4.7,0.01,
238,02/08/2018,23:58:49,3.9,0.02,
239,02/08/2018,23:58:50,4.8,0.02,
240,02/08/2018,23:58:51,3.2,0.03,
241,02/08/2018,23:58:52,3.2,0.03,
242,02/08/2018,23:58:53,2.9,0.02,
243,02/08/2018,23:58:54,4.1,0.02,
244,02/08/2018,23:58:55,3.7,0.02,
245,02/08/2018,23:58:56,3.7,0.02,
246,02/08/2018,23:58:57,4.0,0.03,
247,02/08/2018,23:58:58,5.2,0.02,
248,02/08/2018,23:58:59,4.3,0.02,
249,02/08/2018,23:59:00,3.9,0.02,
250,02/08/2018,23:59:01,4.3,0.02,
251,02/08/2018,23:59:02,4.5,0.01,
252,02/08/2018,23:59:03,4.5,0.02,
253,02/08/2018,23:59:04,2.7,0.02,
254,02/08/2018,23:59:05,3.1,0.03,
255,02/08/2018,23:59:06,3.3,0.02,
256,02/08/2018,23:59:07,4.1,0.02,
257,02/08/2018,23:59:08,3.3,0.02,
258,02/08/2018,23:59:09,4.3,0.02,
259,02/08/2018,23:59:10,4.1,0.02,
260,02/08/2018,23:59:11,4.3,0.02,
261,02/08/2018,23:59:12,3.0,0.02,
262,02/08/2018,23:59:13,2.7,0.02,
263,02/08/2018,23:59:14,3.5,0.02,
264,02/08/2018,23:59:15,2.4,0.03,
265,02/08/2018,23:59:16,4.2,0.02,
266,02/08/2018,23:59:17,4.3,0.02,
267,02/08/2018,23:59:18,4.1,0.03,
268,02/08/2018,23:59:19,3.3,0.03,
269,02/08/2018,23:59:20,3.4,0.02,
270,02/08/2018,23:59:21,3.1,0.02,
271,02/08/2018,23:59:22,3.3,0.02,
272,02/08/2018,23:59:23,1.4,0.02,
273,02/08/2018,23:59:24,4.5,0.03,
274,02/08/2018,23:59:25,4.7,0.02,
275,02/08/2018,23:59:26,3.3,0.02,
276,02/08/2018,23:59:27,3.6,0.02,
277,02/08/2018,23:59:28,4.3,0.02,
278,02/08/2018,23:59:29,4.6,0.03,
279,02/08/2018,23:59:30,4.4,0.02,
280,02/08/2018,23:59:31,3.6,0.02,
281,02/08/2018,23:59:32,3.5,0.01,
282,02/08/2018,23:59:33,4.5,0.03,
283,02/08/2018,23:59:34,5.2,0.03,
284,02/08/2018,23:59:35,4.4,0.03,
285,02/08/2018,23:59:36,4.8,0.02,
286,02/08/2018,23:59:37,3.8,0.02,
287,02/08/2018,23:59:38,3.8,0.03,
288,02/08/2018,23:59:39,2.9,0.02,
289,02/08/2018,23:59:40,3.4,0.02,
290,02/08/2018,23:59:41,3.5,0.02,
291,02/08/2018,23:59:42,4.1,0.02,
292,02/08/2018,23:59:43,3.2,0.02,
293,02/08/2018,23:59:44,4.6,0.02,
294,02/08/2018,23:59:45,4.0,0.03,
295,02/08/2018,23:59:46,4.2,0.03,
296,02/08/2018,23:59:47,2.7,0.02,
297,02/08/2018,23:59:48,3.0,0.02,
298,02/08/2018,23:59:49,3.5,0.02,
299,02/08/2018,23:59:50,4.3,0.02,
300,02/08/2018,23:59:51,3.9,0.03,
301,02/08/2018,23:59:52,3.3,0.02,
302,02/08/2018,23:59:53,3.2,0.03,
303,02/08/2018,23:59:54,4.4,0.02,
304,02/08/2018,23:59:55,3.0,0.02,
305,02/08/2018,23:59:56,2.5,0.03,
306,02/08/2018,23:59:57,4.0,0.02,
307,02/08/2018,23:59:58,4.4,0.02,
308,02/08/2018,23:59:59,4.1,0.02,
309,02/09/2018,0:00:00,3.1,0.03,
310,02/09/2018,0:00:01,4.3,0.03,
311,02/09/2018,0:00:02,4.4,0.02,
312,02/09/2018,0:00:03,4.1,0.02,
313,02/09/2018,0:00:04,3.4,0.02,
314,02/09/2018,0:00:05,4.3,0.02,
315,02/09/2018,0:00:06,2.7,0.03,
316,02/09/2018,0:00:07,5.5,0.03,
317,02/09/2018,0:00:08,3.9,0.03,
318,02/09/2018,0:00:09,3.3,0.02,
319,02/09/2018,0:00:10,2.2,0.02,
320,02/09/2018,0:00:11,2.9,0.02,
321,02/09/2018,0:00:12,4.5,0.02,
322,02/09/2018,0:00:13,3.3,0.02,
323,02/09/2018,0:00:14,4.6,0.02,
324,02/09/2018,0:00:15,4.1,0.02,
325,02/09/2018,0:00:16,3.9,0.02,
326,02/09/2018,0:00:17,5.0,0.01,
327,02/09/2018,0:00:18,3.9,0.01,
328,02/09/2018,0:00:19,3.1,0.03,
329,02/09/2018,0:00:20,2.6,0.03,
330,02/09/2018,0:00:21,4.1,0.02,
331,02/09/2018,0:00:22,3.4,0.02,
332,02/09/2018,0:00:23,4.3,0.03,
333,02/09/2018,0:00:24,3.3,0.01,
334,02/09/2018,0:00:25,3.2,0.02,
335,02/09/2018,0:00:26,4.2,0.02,
336,02/09/2018,0:00:27,4.1,0.02,
337,02/09/2018,0:00:28,5.0,0.02,
338,02/09/2018,0:00:29,3.1,0.01,
339,02/09/2018,0:00:30,4.5,0.02,
340,02/09/2018,0:00:31,4.1,0.02,
341,02/09/2018,0:00:32,5.1,0.02,
342,02/09/2018,0:00:33,3.4,0.03,
343,02/09/2018,0:00:34,3.0,0.02,
344,02/09/2018,0:00:35,3.7,0.02,
345,02/09/2018,0:00:36,3.6,0.03,
346,02/09/2018,0:00:37,3.7,0.02,
347,02/09/2018,0:00:38,4.1,0.03,
348,02/09/2018,0:00:39,4.0,0.02,
349,02/09/2018,0:00:40,2.7,0.02,
350,02/09/2018,0:00:41,3.7,0.01,
351,02/09/2018,0:00:42,3.9,0.02,
352,02/09/2018,0:00:43,4.5,0.02,
353,02/09/2018,0:00:44,4.1,0.02,
354,02/09/2018,0:00:45,4.4,0.03,
355,02/09/2018,0:00:46,3.7,0.03,
356,02/09/2018,0:00:47,4.0,0.02,
357,02/09/2018,0:00:48,4.3,0.03,
358,02/09/2018,0:00:49,4.2,0.02,
359,02/09/2018,0:00:50,4.3,0.02,
360,02/09/2018,0:00:51,4.4,0.01,
361,02/09/2018,0:00:52,4.0,0.02,
362,02/09/2018,0:00:53,5.0,0.02,
363,02/09/2018,0:00:54,4.0,0.02,
364,02/09/2018,0:00:55,4.1,0.02,
365,02/09/2018,0:00:56,4.3,0.03,
366,02/09/2018,0:00:57,4.8,0.02,
367,02/09/2018,0:00:58,3.5,0.01,
368,02/09/2018,0:00:59,3.0,0.02,
369,02/09/2018,0:01:00,4.0,0.04,
370,02/09/2018,0:01:01,3.0,0.01,
371,02/09/2018,0:01:02,3.1,0.02,
372,02/09/2018,0:01:03,1.5,0.03,
373,02/09/2018,0:01:04,4.0,0.02,
374,02/09/2018,0:01:05,2.9,0.02,
375,02/09/2018,0:01:06,2.8,0.02,
376,02/09/2018,0:01:07,4.4,0.02,
377,02/09/2018,0:01:08,4.3,0.02,
378,02/09/2018,0:01:09,3.4,0.02,
379,02/09/2018,0:01:10,2.8,0.03,
380,02/09/2018,0:01:11,3.7,0.02,
381,02/09/2018,0:01:12,4.0,0.02,
382,02/09/2018,0:01:13,3.3,0.01,
383,02/09/2018,0:01:14,3.9,0.02,
384,02/09/2018,0:01:15,3.9,0.02,
385,02/09/2018,0:01:16,4.1,0.03,
386,02/09/2018,0:01:17,4.8,0.03,
387,02/09/2018,0:01:18,3.0,0.01,
388,02/09/2018,0:01:19,2.4,0.02,
389,02/09/2018,0:01:20,3.1,0.03,
390,02/09/2018,0:01:21,2.4,0.02,
391,02/09/2018,0:01:22,3.7,0.02,
392,02/09/2018,0:01:23,4.5,0.03,
393,02/09/2018,0:01:24,3.2,0.01,
394,02/09/2018,0:01:25,4.5,0.01,
395,02/09/2018,0:01:26,3.7,0.02,
396,02/09/2018,0:01:27,2.9,0.02,
397,02/09/2018,0:01:28,3.7,0.03,
398,02/09/2018,0:01:29,3.2,0.03,
399,02/09/2018,0:01:30,4.5,0.02,
400,02/09/2018,0:01:31,3.7,0.02,
401,02/09/2018,0:01:32,3.5,0.02,
402,02/09/2018,0:01:33,3.5,0.03,
403,02/09/2018,0:01:34,3.5,0.02,
404,02/09/2018,0:01:35,3.4,0.02,
405,02/09/2018,0:01:36,3.1,0.02,
406,02/09/2018,0:01:37,2.1,0.02,
407,02/09/2018,0:01:38,3.7,0.02,
408,02/09/2018,0:01:39,3.9,0.02,
409,02/09/2018,0:01:40,3.0,0.03,
410,02/09/2018,0:01:41,1.9,0.03,
411,02/09/2018,0:01:42,1.8,0.01,
412,02/09/2018,0:01:43,3.3,0.02,
413,02/09/2018,0:01:44,3.6,0.03,
414,02/09/2018,0:01:45,2.7,0.02,
415,02/09/2018,0:01:46,2.3,0.03,
416,02/09/2018,0:01:47,2.1,0.02,
417,02/09/2018,0:01:48,2.9,0.02,
418,02/09/2018,0:01:49,3.8,0.02,
419,02/09/2018,0:01:50,5.0,0.01,
420,02/09/2018,0:01:51,2.9,0.03,
421,02/09/2018,0:01:52,3.5,0.03,
422,02/09/2018,0:01:53,5.3,0.03,
423,02/09/2018,0:01:54,4.6,0.02,
424,02/09/2018,0:01:55,4.5,0.03,
425,02/09/2018,0:01:56,3.9,0.02,
426,02/09/2018,0:01:57,4.1,0.02,
427,02/09/2018,0:01:58,3.5,0.02,
428,02/09/2018,0:01:59,4.3,0.02,
429,02/09/2018,0:02:00,2.9,0.03,
430,02/09/2018,0:02:01,4.8,0.03,
431,02/09/2018,0:02:02,5.2,0.03,
432,02/09/2018,0:02:03,4.5,0.02,
433,02/09/2018,0:02:04,4.0,0.02,
434,02/09/2018,0:02:05,2.3,0.02,
435,02/09/2018,0:02:06,4.5,0.03,
436,02/09/2018,0:02:07,4.5,0.02,
437,02/09/2018,0:02:08,4.5,0.03,
438,02/09/2018,0:02:09,4.4,0.01,
439,02/09/2018,0:02:10,3.9,0.02,
440,02/09/2018,0:02:11,4.1,0.02,
441,02/09/2018,0:02:12,3.7,0.02,
442,02/09/2018,0:02:13,3.9,0.02,
443,02/09/2018,0:02:14,4.2,0.02,
444,02/09/2018,0:02:15,3.3,0.02,
445,02/09/2018,0:02:16,4.0,0.02,
446,02/09/2018,0:02:17,2.8,0.02,
447,02/09/2018,0:02:18,4.0,0.02,
448,02/09/2018,0:02:19,4.6,0.02,
449,02/09/2018,0:02:20,3.6,0.02,
450,02/09/2018,0:02:21,3.8,0.02,
451,02/09/2018,0:02:22,4.4,0.02,
452,02/09/2018,0:02:23,4.1,0.02,
453,02/09/2018,0:02:24,4.0,0.02,
454,02/09/2018,0:02:25,4.3,0.03,
455,02/09/2018,0:02:26,4.1,0.02,
456,02/09/2018,0:02:27,3.3,0.02,
457,02/09/2018,0:02:28,4.2,0.02,
458,02/09/2018,0:02:29,3.5,0.02,
459,02/09/2018,0:02:30,4.2,0.02,
460,02/09/2018,0:02:31,3.5,0.02,
461,02/09/2018,0:02:32,4.5,0.02,
462,02/09/2018,0:02:33,3.5,0.02,
463,02/09/2018,0:02:34,3.3,0.03,
464,02/09/2018,0:02:35,2.9,0.01,
465,02/09/2018,0:02:36,2.2,0.03,
466,02/09/2018,0:02:37,1.7,0.02,
467,02/09/2018,0:02:38,2.8,0.02,
468,02/09/2018,0:02:39,3.5,0.02,
469,02/09/2018,0:02:40,4.6,0.02,
470,02/09/2018,0:02:41,4.9,0.03,
471,02/09/2018,0:02:42,5.1,0.02,
472,02/09/2018,0:02:43,4.1,0.03,
473,02/09/2018,0:02:44,4.7,0.02,
474,02/09/2018,0:02:45,2.8,0.02,
475,02/09/2018,0:02:46,4.2,0.01,
476,02/09/2018,0:02:47,4.7,0.02,
477,02/09/2018,0:02:48,3.7,0.02,
478,02/09/2018,0:02:49,3.9,0.03,
479,02/09/2018,0:02:50,3.6,0.03,
480,02/09/2018,0:02:51,3.3,0.03,
481,02/09/2018,0:02:52,3.7,0.02,
482,02/09/2018,0:02:53,4.6,0.02,
483,02/09/2018,0:02:54,4.9,0.03,
484,02/09/2018,0:02:55,3.3,0.02,
485,02/09/2018,0:02:56,3.0,0.02,
486,02/09/2018,0:02:57,3.0,0.03,
487,02/09/2018,0:02:58,3.3,0.02,
488,02/09/2018,0:02:59,2.0,0.02,
489,02/09/2018,0:03:00,2.1,0.03,
490,02/09/2018,0:03:01,4.5,0.03,
491,02/09/2018,0:03:02,4.2,0.03,
492,02/09/2018,0:03:03,2.6,0.01,
493,02/09/2018,0:03:04,3.6,0.03,
494,02/09/2018,0:03:05,4.5,0.01,
495,02/09/2018,0:03:06,4.8,0.02,
496,02/09/2018,0:03:07,4.0,0.01,
497,02/09/2018,0:03:08,4.5,0.02,
498,02/09/2018,0:03:09,4.5,0.02,
499,02/09/2018,0:03:10,3.7,0.02,
500,02/09/2018,0:03:11,3.7,0.02,
501,02/09/2018,0:03:12,4.2,0.01,
502,02/09/2018,0:03:13,4.7,0.01,
503,02/09/2018,0:03:14,4.1,0.03,
504,02/09/2018,0:03:15,3.8,0.02,
505,02/09/2018,0:03:16,4.8,0.02,
506,02/09/2018,0:03:17,4.8,0.01,
507,02/09/2018,0:03:18,4.2,0.02,
508,02/09/2018,0:03:19,4.6,0.03,
509,02/09/2018,0:03:20,4.4,0.02,
510,02/09/2018,0:03:21,3.0,0.02,
511,02/09/2018,0:03:22,3.4,0.02,
512,02/09/2018,0:03:23,4.4,0.02,
513,02/09/2018,0:03:24,3.8,0.02,
514,02/09/2018,0:03:25,4.0,0.02,
515,02/09/2018,0:03:26,5.2,0.02,
516,02/09/2018,0:03:27,5.3,0.02,
517,02/09/2018,0:03:28,3.4,0.02,
518,02/09/2018,0:03:29,3.2,0.02,
519,02/09/2018,0:03:30,3.0,0.02,
520,02/09/2018,0:03:31,3.1,0.02,
521,02/09/2018,0:03:32,5.4,0.02,
522,02/09/2018,0:03:33,5.0,0.02,
523,02/09/2018,0:03:34,3.6,0.03,
524,02/09/2018,0:03:35,4.8,0.02,
525,02/09/2018,0:03:36,4.2,0.02,
526,02/09/2018,0:03:37,3.7,0.02,
527,02/09/2018,0:03:38,5.0,0.02,
528,02/09/2018,0:03:39,4.3,0.02,
529,02/09/2018,0:03:40,4.0,0.02,
530,02/09/2018,0:03:41,3.3,0.02,
531,02/09/2018,0:03:42,2.6,0.02,
532,02/09/2018,0:03:43,4.1,0.03,
533,02/09/2018,0:03:44,3.4,0.03,
534,02/09/2018,0:03:45,5.3,0.03,
535,02/09/2018,0:03:46,3.4,0.03,
536,02/09/2018,0:03:47,3.9,0.03,
537,02/09/2018,0:03:48,4.0,0.03,
538,02/09/2018,0:03:49,2.1,0.02,
539,02/09/2018,0:03:50,3.5,0.03,
540,02/09/2018,0:03:51,1.9,0.02,
541,02/09/2018,0:03:52,3.2,0.02,
